gpsUnix,gpsGroundSpeed,gpsLat,gpsLon,gpsAlt,bmeUtc,bmeTemp,bmeHum,bmePres,bmeAlt,vemlUtc,vemlLux,batt
1775322061,4.964000225,37.64144135,-119.0236511,2859.429932,61243094,17.60399818,21.07641792,72710.98438,2859.191406,61242305,1.9296,419.26
1775322064,4.962999821,37.64131165,-119.0236053,2860.605957,61246102,17.62911415,21.06734276,72693.88281,2859.624756,61245313,2.206799984,420.58
1775322067,4.934999943,37.64118195,-119.0235519,2862.10498,61249092,17.64920425,21.05797386,72687.61719,2861.437256,61248303,2.131200075,420.58
1775322070,5.15899992,37.64105225,-119.0235062,2863.550049,61252103,17.66427231,21.03248215,72669.38281,2863.252441,61251314,2.091599941,415.29
1775322073,5.031000137,37.64092255,-119.0234528,2864.952881,61255090,17.67934227,20.9964447,72653.99219,2864.655518,61254301,2.066400051,420.58
1775322076,5.002999783,37.64079285,-119.023407,2866.542969,61258098,17.70445824,20.94519043,72636.89844,2866.491943,61257309,2.253599882,419.26
1775322079,4.93200016,37.64066315,-119.0233536,2868.681885,61261084,17.70948219,20.86643219,72614.66406,2869.065674,61260295,1.742399931,413.97
1775322082,4.994999886,37.64053345,-119.0233078,2870.860107,61264091,17.7295723,20.82019615,72605.54688,2869.942871,61263302,1.724399924,420.58
1775322085,4.940999985,37.64040375,-119.023262,2873.599121,61267098,17.75468826,20.76900291,72582.74219,2873.364502,61266309,1.814399958,421.9
1775322088,4.943999767,37.64027786,-119.0232086,2876.548096,61270084,17.76473427,20.70116806,72549.66406,2876.87085,61269295,1.915199995,420.58
1775322091,4.821000099,37.64014816,-119.0231628,2879.830078,61273091,17.76975632,20.64359283,72521.73438,2879.904053,61272302,1.731599927,412.65
1775322094,4.880000114,37.64002228,-119.0231171,2883.200928,61276098,17.79487228,20.56618118,72493.22656,2883.587402,61275309,2.109600067,417.94
1775322097,4.863999844,37.63989258,-119.0230637,2887.11792,61279084,17.8049202,20.50370407,72454.44531,2886.570557,61278295,1.709999919,420.58
1775322100,5.214000225,37.63976288,-119.0230179,2889.159912,61282092,17.81998825,20.41529465,72436.19531,2889.482422,61281303,1.598399997,406.03
1775322103,5.138000011,37.63963318,-119.0229645,2891.211914,61285099,17.83003616,20.34764481,72423.08594,2891.038818,61284310,1.454399943,420.58
1775322106,5.124000073,37.63950348,-119.0229187,2893.47998,61288087,17.84510422,20.2541008,72399.13281,2893.554199,61287298,1.443599939,415.29
1775322109,4.979000092,37.63937378,-119.0228729,2896.134033,61291094,17.86519432,20.18186951,72378.60156,2896.331299,61290305,1.429199934,417.94
1775322112,4.986000061,37.63924408,-119.0228195,2899.020996,61294102,17.87524223,20.10910606,72345.51563,2899.655273,61293313,1.529999971,423.23
1775322115,4.982999802,37.63911819,-119.0227737,2902.269043,61297089,17.89031029,20.02096748,72324.41406,2901.969727,61296300,1.544399977,411.32
1775322118,4.868999958,37.63898849,-119.0227203,2905.683105,61300096,17.89533424,19.93755531,72293.61719,2906.067871,61299307,1.105199933,419.26
1775322121,5.008999825,37.6388588,-119.0226746,2908.485107,61303103,17.90035629,19.85420036,72268.52344,2908.187012,61302314,2.411999941,420.58
1775322124,4.914000034,37.6387291,-119.0226288,2911.584961,61306089,17.90035629,19.78628922,72240.01563,2911.598145,61305300,1.314000011,411.32
1775322127,4.954999924,37.63860321,-119.0225754,2914.750977,61309096,17.91542625,19.74535942,72201.79688,2915.32373,61308307,1.742399931,417.94
1775322130,4.888999939,37.63847733,-119.0225296,2918.468018,61312103,17.91542625,19.71925735,72176.14063,2918.542236,61311314,2.476799965,417.94
1775322133,4.954999924,37.63835144,-119.0224838,2922.26709,61315089,17.92045021,19.67778778,72148.1875,2921.720703,61314300,1.011600018,412.65
1775322136,4.885000229,37.63822556,-119.0224304,2926.664063,61318097,17.92547226,19.62590027,72100.28125,2926.926025,61317308,0.88199997,420.58
1775322139,4.992000103,37.63809967,-119.0223846,2931.156006,61321105,17.92547226,19.55290604,72060.35938,2931.542236,61320316,0.972000003,420.58
1775322142,4.802000046,37.63797379,-119.0223389,2936.032959,61324092,17.94556427,19.47064781,72031.26563,2935.360107,61323303,0.903599978,404.71
1775322145,4.750999928,37.63785172,-119.0222931,2941.258057,61327099,17.94556427,19.43419266,71977.08594,2941.955322,61326310,0.9648,412.65
1775322148,4.688000202,37.63772964,-119.0222473,2946.917969,61330086,17.95561028,19.39309502,71924.03125,2946.93335,61329297,0.899999976,411.32
1775322151,4.670000076,37.63761139,-119.0222015,2952.837891,61333095,17.95561028,19.34625626,71878.40625,2952.727783,61332306,0.925199986,407.35
1775322154,4.592999935,37.63748932,-119.0221558,2958.930908,61336103,17.97570419,19.32134247,71823.64063,2957.946289,61335314,1.04400003,406.03
1775322157,4.565999985,37.63737106,-119.02211,2965.364014,61339089,17.99077225,19.28055382,71765.46094,2966.314453,61338300,0.907199979,420.58
1775322160,4.56799984,37.63725281,-119.0220642,2972.010986,61342097,17.9957943,19.24962997,71697.57813,2972.275391,61341308,1.000800014,407.35
1775322163,4.583000183,37.63713455,-119.0220184,2978.503906,61345085,18.0058403,19.2189846,71641.67188,2977.892822,61344296,1.083599925,420.58
1775322166,4.56099987,37.6370163,-119.0219727,2985.053955,61348093,18.01086235,19.17768288,71585.20313,2985.381104,61347304,0.849599958,406.03
1775322169,4.459000111,37.63690186,-119.0219345,2991.85791,61351101,18.01588821,19.14678192,71523.03125,2992.248291,61350312,0.889199972,411.32
1775322172,4.431000233,37.6367836,-119.0218887,2998.876953,61354108,18.01588821,19.12600327,71460.30469,2999.704834,61353319,4.273200035,417.94
1775322175,4.360000134,37.63667297,-119.021843,3006.38501,61357095,17.95058823,19.10687828,71401.67969,3006.146729,61356306,16.37999916,410
1775322178,4.369999886,37.63655853,-119.0217972,3013.61499,61360107,17.90538025,19.03176308,71331.03906,3012.810547,61359318,7.041599751,410
1775322181,4.762000084,37.63644409,-119.021759,3020.145996,61363094,17.88026428,18.95260811,71256.96875,3020.599854,61362305,5.507999897,411.32
1775322184,5.205999851,37.63631821,-119.0217056,3024.751953,61366102,17.87524223,18.84868813,71225.05469,3025.710205,61365313,21.85199928,412.65
1775322187,4.899000168,37.63619614,-119.0216599,3027.229004,61369090,17.92045021,18.73201942,71198.72656,3028.505615,61368301,1.425599933,407.35
1775322190,1.082000017,37.63612747,-119.0216293,3027.350098,61372097,17.95561028,18.57872391,71196.94531,3026.423584,61371308,0.302399993,415.29
1775322193,2.056999922,37.63609314,-119.0216064,3027.416992,61375103,17.97570419,18.54361153,71187.78125,3028.000977,61374314,2.764800072,421.9
1775322196,3.424999952,37.63600922,-119.0215836,3026.530029,61378089,17.94556427,18.46970177,71201.52344,3026.798828,61377300,47.17079926,419.26
1775322199,3.690000057,37.63591766,-119.021553,3025.750977,61381100,17.92045021,18.43740463,71207.28906,3026.587402,61380311,21.6576004,420.58
1775322202,3.180000067,37.63582611,-119.0215378,3024.995117,61384090,17.89533424,18.39995956,71213.03906,3024.441895,61384001,35.65439987,415.29
1775322205,2.704999924,37.635746,-119.0215225,3024.633057,61387098,17.90035629,18.40022278,71205.03906,3025.59375,61387009,18.54719925,413.97
1775322208,2.869999886,37.63567352,-119.0215149,3024.356934,61390105,17.89533424,18.44124794,71210.1875,3024.748291,61390016,22.7519989,420.58
1775322211,3.427999973,37.63558578,-119.0215225,3023.636963,61393091,17.89533424,18.50320816,71218.74219,3023.08374,61393002,29.20319939,407.35
1775322214,3.305000067,37.63549805,-119.0215454,3023.370117,61396099,17.89031029,18.55459976,71218.17969,3023.823486,61396010,19.64159966,412.65
1775322217,2.292000055,37.63543701,-119.0215912,3023.474121,61399085,17.90538025,18.62258911,71217.00781,3023.427246,61398996,17.62559891,413.97
1775322220,1.388000011,37.63539886,-119.0216293,3023.332031,61402091,17.90538025,18.68982124,71217.00781,3022.718994,61402002,18.08639908,408.68
1775322223,0.437999994,37.63538742,-119.0216522,3023.322021,61405098,17.90538025,18.7415638,71219.85156,3023.775879,61405009,25.1711998,411.32
1775322226,0.310000002,37.63538361,-119.0216522,3023.696045,61408105,17.90538025,18.79333305,71217.00781,3023.773438,61408016,15.66720009,419.26
1775322229,0.934000015,37.63537979,-119.0216675,3023.874023,61411091,17.91542625,18.85602379,71212.42188,3023.950439,61411002,17.39519882,406.03
1775322232,1.118000031,37.63536072,-119.0216904,3023.775879,61414098,17.91542625,18.87674904,71212.42188,3024.484131,61414009,18.02879906,396.77
1775322235,1.128000021,37.63534546,-119.0217209,3023.2771,61417105,17.92045021,18.90292931,71215.83594,3023.416748,61417016,18.54719925,417.94
1775322238,1.41900003,37.63532639,-119.021759,3022.930908,61420091,17.93049431,18.92420387,71219.80469,3023.514404,61420002,18.25919914,417.94
1775322241,1.258999944,37.6353035,-119.0217972,3022.675049,61423099,17.93551826,18.96076775,71220.36719,3023.065186,61423010,16.93440056,411.32
1775322244,1.118000031,37.63528442,-119.0218277,3022.589111,61426086,17.93551826,18.99188805,71214.67188,3023.295166,61425997,15.78240013,411.32
1775322247,0.035,37.63527679,-119.021843,3022.923096,61429094,17.94054031,19.00772095,71223.78125,3022.306885,61429005,11.05920029,413.97
1775322250,0.018999999,37.63527679,-119.0218506,3023.190918,61432101,17.95058823,19.04458618,71216.34375,3023.208008,61432012,11.63519955,419.26
1775322253,0.031,37.63527679,-119.0218506,3023.246094,61435129,17.95058823,19.06015587,71222.04688,3022.756104,61435040,12.67199993,411.32
1775322256,0.324000001,37.63527679,-119.0218506,3023.51709,61438095,17.96565628,19.09731102,71215.17969,3024.161865,61438006,12.72959995,420.58
1775322259,0.949999988,37.63526917,-119.0218735,3023.695068,61441103,17.97570419,19.10824203,71221.99219,3023.020264,61441014,14.28479958,417.94
1775322262,0.944999993,37.63525391,-119.021904,3023.653076,61444109,17.98072433,19.13447952,71222.55469,3023.606934,61444020,16.12800026,411.32
1775322265,1.383000016,37.63523865,-119.0219269,3023.544922,61447117,17.98574829,19.1451416,71223.11719,3023.305664,61447028,15.72480011,413.97
1775322268,1.200000048,37.63521576,-119.021965,3023.164063,61450104,17.99077225,19.17139053,71226.53125,3022.864502,61450015,16.76160049,407.35
1775322271,0.639999986,37.63519669,-119.0219879,3023.013916,61453111,18.00081825,19.15115547,71221.94531,3023.345215,61453022,21.83040047,403.39
1775322274,0.077,37.63518906,-119.0219803,3022.650879,61456098,17.9957943,19.14049339,71224.23438,3022.412598,61456009,19.06559944,406.03
1775322277,0.07,37.63518906,-119.0219803,3022.625977,61459106,18.0058403,19.10987663,71219.64844,3022.703125,61459017,16.12800026,410
1775322280,0.099,37.63518906,-119.0219803,3022.511963,61462092,18.01588821,19.13639259,71223.625,3021.83667,61462003,9.331199646,417.94
1775322283,0.029999999,37.63518906,-119.0219803,3022.543945,61465099,18.02091026,19.157444,71221.32813,3022.621338,61465010,16.35840034,413.97
1775322286,0.122000001,37.63518906,-119.0219803,3022.802979,61468108,18.03598022,19.15307045,71225.85938,3022.758789,61468019,15.32159996,406.03
1775322289,0.072999999,37.63518906,-119.0219803,3023.1521,61471094,18.03095627,19.15279579,71222.45313,3022.597412,61471005,17.45279884,417.94
1775322292,0.007,37.63518906,-119.0219803,3023.111084,61474101,18.03598022,19.17385292,71220.15625,3023.186768,61474012,21.60000038,419.26
1775322295,0.012,37.63518906,-119.0219803,3023.0271,61477110,18.04100227,19.16892815,71223.5625,3022.790527,61477021,19.23839951,420.58
1775322298,0.033,37.63518906,-119.0219879,3023.108887,61480098,18.05607224,19.15416145,71222.39844,3022.748047,61480009,18.71999931,411.32
1775322301,0.044,37.63518906,-119.0219879,3023.406006,61483106,18.06109428,19.17002296,71220.10156,3023.107422,61483017,15.09119987,412.65
1775322304,0.022,37.63518906,-119.0219879,3023.525879,61486113,18.06109428,19.17522049,71222.96094,3023.540771,61486024,15.84000015,411.32
1775322307,0.059999999,37.63518906,-119.0219803,3023.544922,61489100,18.07114029,19.18616104,71218.36719,3023.93457,61489011,16.76160049,417.94
1775322310,0.096000001,37.63518906,-119.0219803,3023.600098,61492107,18.07616425,19.2072258,71224.64063,3023.046631,61492018,14.6303997,413.97
1775322313,0.138999999,37.63518906,-119.0219803,3023.49707,61495113,18.08620834,19.20777321,71217.19531,3022.822021,61495024,16.41600037,415.29
1775322316,0.039999999,37.63518906,-119.0219803,3023.266113,61498099,18.0811882,19.20750046,71222.34375,3023.02832,61498010,10.36800003,411.32
1775322319,0.028000001,37.63519287,-119.0219803,3023.466064,61501106,18.10127831,19.20339775,71221.72656,3023.482666,61501017,18.60479927,406.03
1775322322,0.071999997,37.63518906,-119.0219803,3023.574951,61504092,18.13644028,19.10138512,71222.80469,3023.966309,61504003,14.97599983,411.32
1775322325,0.028000001,37.63518906,-119.0219803,3023.631104,61507100,18.16155624,19.04562569,71214.1875,3023.897461,61507011,15.72480011,406.03
1775322328,0.166999996,37.63518906,-119.0219879,3024.167969,61510108,18.1766243,18.99453163,71221.57031,3024.243652,61510019,19.64159966,411.32
1775322331,0.074000001,37.63518906,-119.0219879,3024.49292,61513115,18.19671822,18.95410347,71215.25,3024.008545,61513026,13.24800015,407.35
1775322334,0.075999998,37.63518906,-119.0219879,3024.644043,61516101,18.21680832,18.93962288,71220.34375,3024.719238,61516012,14.51519966,417.94
1775322337,0.972000003,37.63518906,-119.0220108,3024.585938,61519109,18.22685623,18.93497849,71218.60938,3025.292725,61519020,21.60000038,417.94
1775322340,1.929999948,37.63518906,-119.0220642,3024.189941,61522095,18.24192429,18.92022896,71223.14844,3024.206787,61522006,20.90880013,411.32
1775322343,3.213000059,37.63518143,-119.0221558,3023.251953,61525102,18.25699425,18.91066551,71236.22656,3022.954346,61525013,18.31679916,399.42
1775322346,4.068999767,37.63517761,-119.0222778,3022.170898,61528109,18.27206421,18.86480331,71243.61719,3023.004395,61528020,19.00799942,411.32
1775322349,4.214000225,37.6351738,-119.0224228,3021.581055,61531095,18.27206421,18.7818737,71252.17969,3021.342529,61531006,18.43199921,403.39
1775322352,3.730000019,37.63518524,-119.0225601,3020.924072,61534102,18.28713226,18.6376915,71259.5625,3020.438721,61534013,18.1439991,410
1775322355,4.994999886,37.63524246,-119.0226898,3019.533936,61537110,18.29717827,18.46757507,71269.23438,3019.923584,61537021,18.9503994,407.35
1775322358,6.620999813,37.63534927,-119.0228195,3016.4021,61540117,18.29215431,18.24533272,71297.20313,3016.163574,61540028,19.06559944,404.71
1775322361,8.298000336,37.63551331,-119.022995,3011.875977,61543103,18.30722427,17.88052559,71341.67188,3012.266113,61543014,17.45279884,402.06
1775322364,7.493000031,37.63567352,-119.0231628,3007.081055,61546110,18.30722427,17.38295555,71370.20313,3007.784912,61546021,52.18560028,387.52
1775322367,8.68999958,37.63589096,-119.0231857,2999.862061,61549096,18.28713226,17.10081291,71447.83594,2999.625488,61549007,28.9727993,375.61
1775322370,9.022999764,37.63610458,-119.0231323,2992.241943,61552105,18.27708626,16.96766663,71535.14844,2992.195557,61552016,21.02400017,417.94
1775322373,8.69699955,37.63633728,-119.0231628,2984.075928,61555112,18.25699425,16.88513374,71612.78125,2984.968994,61555023,19.18079948,407.35
1775322376,7.386000156,37.63648605,-119.0233612,2979.741943,61558099,18.25699425,16.70695114,71649.85938,2978.693604,61558010,19.52639961,417.94
1775322379,2.556999922,37.63653183,-119.0234833,2978.935059,61561107,18.25699425,16.50874329,71638.45313,2979.261475,61561018,18.48959923,413.97
1775322382,1.485000014,37.63656616,-119.0235214,2977.670898,61564094,18.26704025,16.41278648,71656.6875,2977.372314,61564005,23.84639931,420.58
1775322385,4.494999886,37.63660431,-119.0236206,2975.537109,61567101,18.2620163,16.43791771,71676.09375,2974.299316,61567012,18.37439919,413.97
1775322388,7.528999806,37.63665009,-119.0238266,2971.706055,61570109,18.26704025,16.49398994,71696.63281,2972.410156,61570020,18.1439991,386.19
1775322391,5.940999985,37.63671494,-119.0240326,2970.038086,61573095,18.26704025,16.56509399,71702.33594,2970.740234,61573006,23.15519905,386.19
1775322394,7.949999809,37.63683319,-119.0239258,2964.870117,61576102,18.28210831,16.60138512,71758.22656,2964.88501,61576013,85.42079926,380.9
1775322397,4.926000118,37.63685226,-119.0237045,2964.173096,61579112,18.26704025,16.59557915,71793.625,2964.686768,61579023,85.07519531,383.55
1775322400,6.894000053,37.63698959,-119.0237045,2958.706055,61582099,18.27708626,16.53001785,71834.69531,2960.033691,61582010,19.41119957,403.39
1775322403,6.515999794,37.63711929,-119.0237961,2954.667969,61585105,18.28210831,16.45409775,71872.35156,2955.304199,61585016,67.79519653,376.94
1775322406,6.278999806,37.63721848,-119.0236206,2950.774902,61588092,18.27708626,16.37775421,71920.28125,2950.60083,61588003,18.77759933,406.03
1775322409,6.835000038,37.63738251,-119.0236816,2944.693115,61591102,18.29717827,16.30265045,71959.625,2944.520996,61591013,57.31200027,407.35
1775322412,7.747000217,37.63756561,-119.0236511,2939.302979,61594111,18.26704025,16.24042511,72021.85156,2939.003906,61594022,16.53120041,415.29
1775322415,7.441999912,37.63775635,-119.0236664,2934.159912,61597100,18.25197029,16.14857864,72074.35938,2934.546387,61597011,16.47360039,474.81
1775322418,3.967000008,37.63788223,-119.0237732,2930.909912,61600107,18.24192429,16.01660347,72096.04688,2930.675537,61600018,19.69919968,415.29
1775322421,0.167999998,37.63789368,-119.0237961,2930.543945,61603093,18.24192429,15.94585609,72084.64063,2930.992432,61603004,21.31200027,387.52
1775322424,0.411000013,37.63789749,-119.0237961,2930.441895,61606100,18.2620163,15.96699619,72089.75781,2930.583008,61606011,22.06080055,410
