gpsUnix,gpsGroundSpeed,gpsLat,gpsLon,gpsAlt,bmeUtc,bmeTemp,bmeHum,bmePres,bmeAlt,vemlUtc,vemlLux,batt
1775432886,31.63100052,37.51865387,-118.5994492,1895.168945,85668107,29.60983276,5.831474304,81216.71094,1895.443115,85668093,4159.813965,326.68
1775432889,31.78300095,37.5185318,-118.598381,1889.417969,85671115,29.47921753,6.045894146,81278.83594,1890.335571,85671101,4167.165039,333.29
1775432892,31.92900085,37.51839447,-118.5973129,1883.704956,85674103,29.3586483,6.232450962,81324.75781,1884.044312,85674089,4174.518066,329.32
1775432895,32.05899811,37.51819229,-118.5962601,1877.972046,85677110,29.24310684,6.36250782,81385.82031,1878.083374,85677096,4179.420898,331.97
1775432898,32.09899902,37.51793671,-118.5952148,1872.034058,85680097,29.12755775,6.459479809,81441.05469,1871.734009,85680083,4191.681641,331.97
1775432901,32.05699921,37.51762009,-118.5942001,1865.96106,85683106,29.00699234,6.52793169,81501.4375,1865.720215,85683092,4201.493164,329.32
1775432904,31.9489994,37.51726151,-118.5932159,1860.060059,85686114,28.9115448,6.577974796,81553.33594,1860.459351,85686100,4221.125,338.58
1775432907,31.76300049,37.51685715,-118.5922623,1854.140015,85689100,28.80102158,6.386170387,81603.3125,1853.898682,85689086,4287.470215,329.32
1775432910,31.54500008,37.51641083,-118.5913467,1848.300049,85692107,28.69552612,6.025250912,81656.82031,1847.359009,85692093,4482.353516,341.23
1775432913,31.39699936,37.51592636,-118.5904694,1842.505981,85695115,28.56993485,5.825155258,81707.75,1842.103516,85695101,4586.421875,329.32
1775432916,31.48500061,37.51539612,-118.5896378,1836.81604,85698101,28.46443748,5.926486969,81764.10938,1837.53772,85698087,4668.413574,331.97
1775432919,31.54800034,37.51481628,-118.5888519,1831.092041,85701109,28.33884621,6.168725491,81809.1875,1830.916138,85701095,4740.628906,338.58
1775432922,31.625,37.51420212,-118.5881119,1825.345947,85704096,28.22330284,6.406888008,81872.9375,1825.330322,85704082,4805.501465,333.29
1775432925,31.67399979,37.51355362,-118.58741,1819.687012,85707103,28.11278343,6.593543053,81919.89063,1819.734009,85707089,4880.506348,330.65
1775432928,31.68199921,37.51287079,-118.5867615,1813.948975,85710111,28.00728798,6.794765949,81964.54688,1814.568359,85710097,5098.938477,346.52
1775432931,31.68899918,37.51215363,-118.5861816,1808.172974,85713097,27.91184044,6.953802109,82039.46875,1806.950684,85713083,5585.893066,334.61
1775432934,31.69300079,37.51140976,-118.5856476,1802.406982,85716105,27.81136703,7.055893898,82078.92969,1804.041626,85716091,5968.59082,342.55
1775432937,31.65200043,37.51064301,-118.5851669,1796.769043,85719113,27.7159214,6.878180504,82159.60156,1796.941772,85719099,7147.301758,339.9
1775432940,31.73900032,37.50985718,-118.5847473,1791.151978,85722100,27.60037613,6.525660515,82211.60938,1791.200073,85722086,27160.44531,339.9
1775432943,31.66799927,37.50904846,-118.5843964,1785.506958,85725107,27.49990463,6.254926205,82262.60156,1785.963135,85725093,30394.05469,341.23
1775432946,31.61199951,37.50822449,-118.5841141,1779.911011,85728115,27.42455101,6.290996552,82322.58594,1780.4646,85728101,34238.71094,342.55
1775432949,31.55200005,37.50738525,-118.5839005,1774.262939,85731101,27.35924339,6.454436302,82389.61719,1773.89856,85731087,40630.38672,347.84
1775432952,31.51300049,37.50654221,-118.5837479,1768.573975,85734109,27.2587738,6.645642757,82426.07813,1770.328857,85734095,43290.85547,337.26
1775432955,31.45000076,37.50569534,-118.5836639,1762.793945,85737095,27.18844223,6.84252739,82480.84375,1763.28186,85737081,47678.85156,341.23
1775432958,31.38800049,37.50484848,-118.5836029,1757.141968,85740103,27.1030426,7.006224155,82556.85938,1757.06189,85740089,47561.53125,346.52
1775432961,31.36899948,37.50400162,-118.5835495,1751.537964,85743110,27.03773499,7.175335407,82591.96875,1751.426025,85743096,48047.37891,347.84
1775432964,31.22900009,37.50315857,-118.5834885,1745.909058,85746096,26.97745705,7.287803173,82647.99219,1746.112305,85746082,48853.38281,347.84
1775432967,31.10300064,37.50231934,-118.5834351,1740.357056,85749103,26.90712547,7.205447197,82699.8125,1739.836914,85749089,46820.59375,342.55
1775432970,31.34300041,37.50147629,-118.5833664,1734.660034,85752111,26.82674789,6.84853363,82759.03906,1734.356934,85752097,45318.39453,347.84
1775432973,31.45999908,37.50062943,-118.583313,1728.973999,85755098,26.75641823,6.540393353,82807.9375,1729.019531,85755084,46878.26563,342.55
1775432975,31.56500053,37.50006104,-118.5832748,1725.177979,85757138,26.72125626,6.478447437,82852.66406,1725.032349,85757124,47095.23047,350.48
1775432978,31.69099998,37.49921036,-118.5832138,1719.540039,85760103,26.64590073,6.575670719,82900.88281,1719.364624,85760089,46404.57813,347.84
1775432981,31.78899956,37.49835205,-118.5831375,1713.996948,85763110,26.60571289,6.716151714,82962.32813,1713.35083,85763096,43677.94141,343.87
1775432984,31.91300011,37.49749374,-118.5830612,1708.338013,85766096,26.55045509,6.875352383,83007.33594,1708.383301,85766082,43078.83984,355.77
1775432987,31.98500061,37.49663162,-118.5829926,1702.522949,85769105,26.48012352,7.039147854,83076.45313,1701.373413,85769091,44244.95313,350.48
1775432990,32.12799835,37.49576569,-118.5829315,1696.634033,85772093,26.43491173,7.199011326,83125.61719,1696.45874,85772079,43893.05469,342.55
1775432993,32.12599945,37.49489975,-118.5828781,1690.754028,85775101,26.36960793,7.287487507,83183.77344,1691.142456,85775087,44163.48828,354.45
1775432996,31.96899986,37.49403381,-118.5828171,1684.974976,85778108,26.35453415,7.358250618,83239.71875,1684.172119,85778094,43224.48828,347.84
1775432999,31.72500038,37.49317551,-118.5827637,1679.56897,85781095,26.27918434,7.13381052,83284.98438,1679.268066,85781081,44999.09375,355.77
1775433002,31.49799919,37.49232101,-118.5827103,1674.588989,85784104,26.22392654,6.759536743,83344.41406,1674.068115,85784090,44244.95313,355.77
1775433005,31.31399918,37.49147415,-118.5826492,1669.812988,85787111,26.1837368,6.542159081,83388.40625,1670.139038,85787097,44109.26172,347.84
1775433008,31.22100067,37.4906311,-118.5825958,1665.093994,85790097,26.16866684,6.579446793,83444.32813,1665.073853,85790083,45096.02734,361.06
1775433011,31.22299957,37.48978806,-118.5825653,1660.269043,85793104,26.12345505,6.700795651,83493.46094,1660.249023,85793090,46361.76172,347.84
1775433014,31.30400085,37.48894501,-118.5825195,1655.498047,85796113,26.07824326,6.864695072,83531,1655.540527,85796099,45738.42578,349.16
1775433017,31.25399971,37.48809814,-118.5824661,1650.810059,85799100,26.03805542,7.033670425,83572.09375,1650.226929,85799086,47037.26953,359.74
1775433020,31.22999954,37.48725891,-118.5824051,1646.114014,85802109,25.99284363,7.164947033,83621.19531,1646.218506,85802095,46476.02344,358.42
1775433023,31.37299919,37.48641205,-118.5823441,1641.125977,85805095,25.9627037,7.296727657,83663.57813,1641.232544,85805081,45151.51563,347.84
1775433026,31.40500069,37.48556519,-118.5822906,1635.740967,85808103,25.92753983,7.352719307,83716.85156,1636.00354,85808089,45026.76172,346.52
1775433029,31.56399918,37.48471832,-118.5822296,1630.125977,85811111,25.90242004,7.148646832,83768.5625,1630.042603,85811097,45012.92969,357.1
1775433032,31.74799919,37.48386383,-118.5821762,1624.392944,85814098,25.88232994,6.780209541,83826.6875,1623.875488,85814084,46533.26953,349.16
1775433035,31.79599953,37.48300552,-118.5821152,1618.670044,85817106,25.81702042,6.576549053,83884.72656,1618.432373,85817092,44572.41016,358.42
1775433038,31.8220005,37.48214722,-118.5820618,1612.887939,85820094,25.80195236,6.637309074,83929.03906,1614.114868,85820080,46748.58984,346.52
1775433041,30.02400017,37.48130798,-118.5820007,1607.322021,85823103,25.76176453,6.838739395,83998.99219,1607.237061,85823089,45794.73438,357.1
1775433044,29.7840004,37.4805069,-118.5819473,1602.087036,85826111,25.7416687,7.041009903,84045.53906,1601.352783,85826097,43920.01563,357.1
1775433047,30.0890007,37.479702,-118.5818863,1596.744995,85829099,25.69143677,7.233514309,84099.72656,1596.290161,85829085,43530.69141,350.48
1775433050,30.38400078,37.47888184,-118.5818253,1591.331055,85832107,25.66631699,7.431693554,84151.39063,1591.586914,85832093,43812.25,358.42
1775433053,30.47200012,37.47806168,-118.581749,1585.874023,85835093,25.63617897,7.592159271,84196.60938,1585.853149,85835079,41231.57031,357.1
1775433056,30.60199928,37.4772377,-118.5816879,1580.437012,85838101,25.61105919,7.705476761,84248.26563,1580.071899,85838087,42802.20703,359.74
1775433059,30.61700058,37.47641373,-118.5816269,1574.909058,85841109,25.5658474,7.514549255,84291.50781,1574.758301,85841095,42034.91406,350.48
1775433062,30.59700012,37.47558975,-118.5815735,1569.439941,85844095,25.53068352,7.173030376,84347.625,1570.189819,85844081,43920.01563,354.45
1775433065,30.63599968,37.47476196,-118.5815125,1563.979004,85847103,25.48547173,6.983263493,84399.52344,1564.85498,85847089,44136.375,355.77
1775433068,30.6760006,37.47393417,-118.581459,1558.541992,85850111,25.45030975,7.039029598,84461.42188,1558.455444,85850097,45696.24609,361.06
1775433071,30.66600037,37.47310638,-118.5814056,1553.073975,85853098,25.41012192,7.20799017,84513.96094,1553.049316,85853084,43947.00391,358.42
1775433074,30.74699974,37.4722786,-118.5813446,1547.569946,85856105,25.36491013,7.400744915,84554.27344,1547.521729,85856091,42986.42188,357.1
1775433077,30.76099968,37.47145081,-118.5812836,1542.108032,85859114,25.3347683,7.537332058,84625.47656,1542.9823,85859100,37089.48828,361.06
1775433080,30.83300018,37.4706192,-118.5812149,1536.899048,85862102,25.31467628,7.679083347,84695.10156,1536.788818,85862088,34949.46875,357.1
1775433083,30.76000023,37.4697876,-118.5811081,1532.151978,85865111,25.28453445,7.7732687,84734.49219,1531.763184,85865097,34001.89844,359.74
1775433086,30.49399948,37.46897125,-118.5809631,1528.014038,85868099,25.28453445,7.72578907,84769.17188,1527.498535,85868085,32618.26172,351.81
1775433089,30.05400085,37.46816254,-118.5807953,1524.396973,85871107,25.23430061,7.369227886,84800.13281,1524.840454,85871093,32393.74609,357.1
1775433092,30.19300079,37.46736526,-118.5805969,1520.814941,85874094,25.19411087,7.02844429,84835.29688,1521.194092,85874080,28590.37695,357.1
1775433095,30.4279995,37.46657181,-118.5803375,1517.172974,85877101,25.1689949,6.943108559,84863.78906,1517.76709,85877087,21618.50781,363.71
1775433098,30.48600006,37.46578598,-118.58004,1513.394043,85880108,25.13885307,7.074297428,84897.38281,1513.15625,85880094,8267.748047,363.71
1775433101,30.48399925,37.46500397,-118.5797119,1509.323975,85883095,25.10871506,7.27173233,84939.64844,1509.087158,85883081,7230.598145,357.1
1775433104,30.50399971,37.46422577,-118.5793686,1504.697021,85886103,25.1036911,7.479612351,84993.88281,1504.117065,85886089,29363.18359,355.77
1775433107,30.45499992,37.46345139,-118.5790176,1499.762939,85889110,25.06852722,7.668218136,85038.36719,1499.310791,85889096,26183.16602,361.06
1775433110,30.44300079,37.462677,-118.5786667,1494.599976,85892096,25.02833939,7.809540749,85073.51563,1494.084351,85892082,29224.0957,357.1
1775433113,30.21500015,37.46190262,-118.5783234,1489.508057,85895103,24.98815155,7.927270412,85128.86719,1489.951782,85895089,29441.74805,357.1
1775433116,30.42200089,37.46113205,-118.5779724,1484.446045,85898110,24.95298767,7.712756157,85170.45313,1484.056885,85898096,29180.78516,366.35
1775433119,30.51099968,37.46035767,-118.5776215,1479.249023,85901096,24.91782188,7.33804512,85214.91406,1479.776489,85901082,29016.85156,361.06
1775433122,30.49500084,37.45958328,-118.5772781,1473.805054,85904103,24.872612,7.115279675,85281.14844,1473.630493,85904089,29415.53516,369
1775433125,30.38299942,37.4588089,-118.5769196,1468.370972,85907110,24.84749603,7.142969608,85326.92969,1467.516235,85907096,25370.9043,365.03
1775433128,30.2159996,37.45804214,-118.5765686,1463.012939,85910096,24.8073082,7.30709362,85388.03906,1462.987427,85910082,27248.41016,357.1
1775433131,30.38500023,37.45727158,-118.5762253,1457.765991,85913103,24.76712036,7.4809165,85434.69531,1457.742554,85913089,25750.8457,366.35
1775433134,30.51300049,37.45649719,-118.5758667,1452.373047,85916111,24.74200439,7.655386448,85494.91406,1452.687866,85916097,18743.77734,369
1775433137,30.37000084,37.45572281,-118.5755157,1447.090942,85919099,24.6867466,7.79618454,85548.21875,1446.980591,85919085,28071.32617,366.35
1775433140,30.39999962,37.45494843,-118.5751724,1441.567017,85922106,24.66665268,7.909554482,85611.97656,1441.053955,85922092,28455.40039,361.06
1775433143,30.4470005,37.45417404,-118.5748215,1435.999023,85925092,24.62646484,7.747265816,85649.94531,1437.074585,85925078,25878.92578,367.68
1775433146,30.44099998,37.45339966,-118.5744781,1430.410034,85928099,24.57120705,7.395886421,85700.34375,1430.51123,85928085,28262.62695,365.03
1775433149,30.35499954,37.45262909,-118.5741272,1424.879028,85931106,24.54106712,7.168839455,85759.85938,1425.126343,85931092,26569.20508,366.35
1775433152,30.42700005,37.45185852,-118.5737686,1419.27002,85934093,24.50087929,7.233855248,85820.91406,1419.794189,85934079,26514.77148,366.35
1775433155,30.46899986,37.45108032,-118.5734329,1413.70105,85937100,24.4556675,7.416725159,85878.39844,1412.430176,85937086,28179.27539,367.68
1775433158,30.29700089,37.45029449,-118.573143,1408.092041,85940107,24.42552757,7.638108254,85932.125,1408.001709,85940093,31777.95313,361.06
1775433161,30.43600082,37.44949341,-118.5729141,1402.630981,85943115,24.38534164,7.826525211,85984.49219,1401.990479,85943101,34114.93359,375.61
1775433164,30.50799942,37.44868088,-118.5727463,1397.253052,85946101,24.35017776,8.010648727,86031.76563,1398.238525,85946087,40568.29297,369
1775433167,30.39599991,37.44786453,-118.5726318,1391.937012,85949108,24.3351059,8.11952877,86099.03125,1391.360718,85949094,41510.25,370.32
1775433170,30.29400063,37.44704437,-118.5725784,1387.234985,85952096,24.29491806,7.952271938,86148.50781,1386.998291,85952082,41548.40234,365.03
1775433173,30.45100021,37.44622803,-118.5725479,1383.187988,85955104,24.26980209,7.615363121,86179.77344,1383.433838,85955090,40942.33984,363.71
1775433176,31.16900063,37.44539261,-118.5725174,1379.753052,85958112,24.24468613,7.411676407,86202.39063,1380.609253,85958098,35439.39453,365.03
1775433179,31.45899963,37.44454575,-118.5724792,1376.802002,85961100,24.2145443,7.462858677,86250.3125,1376.563965,85961086,35342.95313,365.03
1775433182,31.23800087,37.4437027,-118.5723801,1374.437012,85964107,24.19445038,7.632424831,86270.71094,1374.407837,85964093,32530.20313,365.03
1775433185,31.21299934,37.44287109,-118.5722122,1372.407959,85967115,24.16431046,7.873079777,86292.63281,1371.897705,85967101,29900.31445,365.03
1775433188,31.33499908,37.4420433,-118.5719833,1370.255981,85970102,24.13417053,8.062052727,86308.79688,1370.293823,85970088,26623.76563,378.26
1775433191,31.29800034,37.44122696,-118.571701,1368.427002,85973109,24.11407661,8.213579178,86320.53125,1369.07312,85973095,10791.33301,374.29
1775433194,31.17300034,37.44042969,-118.5713577,1367.109985,85976096,24.08393669,8.298408508,86333.78906,1367.482422,85976082,5739.481934,369
1775433197,31.15399933,37.4396553,-118.5709457,1366.515015,85979105,24.05379677,8.140705109,86338.41406,1367.160034,85979091,5346.63623,366.35
1775433200,31.17700005,37.43889999,-118.5704803,1366.530029,85982092,24.02365494,7.760632038,86340.13281,1366.018677,85982078,4042.419922,365.03
1775433203,31.11700058,37.43816376,-118.5699692,1367.614014,85985100,23.98849106,7.499885082,86326.75,1368.195801,85985086,4930.599609,366.35
1775433206,31.13299942,37.43745804,-118.569397,1368.786011,85988108,23.97844696,7.542118073,86322.51563,1368.148315,85988094,3959.525635,366.35
1775433209,31.1970005,37.43675995,-118.5688095,1369.814941,85991095,23.92318916,7.720293045,86300.67188,1369.577759,85991081,4880.506348,374.29
1775433212,31.10700035,37.43606186,-118.5682144,1370.840942,85994103,23.89304733,7.927806377,86273.54688,1371.086548,85994089,4725.675293,375.61
1775433215,31.20000076,37.43536758,-118.5676193,1371.557983,85997111,23.86290932,8.140479088,86275.27344,1370.983398,85997097,5053.633301,375.61
1775433218,31.25799942,37.43466949,-118.5670242,1372.146973,86000099,23.82774353,8.324903488,86267.67188,1371.633423,86000085,5046.087891,369
1775433221,31.26000023,37.43397522,-118.5664215,1372.593018,86003107,23.80765152,8.486227036,86256.3125,1372.901733,86003093,5028.48877,372.97
1775433224,31.21100044,37.43327713,-118.5658264,1373.015991,86006115,23.77248764,8.43288517,86260.25,1373.052368,86006101,4903.039551,375.61
1775433227,31.21299934,37.43257904,-118.5652313,1373.577026,86009102,23.7322998,8.075395584,86254.85938,1373.549072,86009088,4152.464355,372.97
1775433230,31.21100044,37.43188095,-118.5646439,1374.245972,86012109,23.68708992,7.775894642,86251.67969,1374.891357,86012095,5028.48877,370.32
1775433233,31.27499962,37.43117905,-118.5640488,1374.671997,86015095,23.66197395,7.71382761,86239.64844,1374.917847,86015081,5053.633301,367.68
1775433236,31.29700089,37.43048096,-118.5634537,1375.046021,86018104,23.63183212,7.850186348,86247.13281,1374.199097,86018090,4988.296387,370.32
1775433239,31.28499985,37.42977905,-118.5628586,1375.582031,86021114,23.59164619,8.067024231,86235.98438,1375.615356,86021100,5031.002441,369
1775433242,31.20000076,37.42908096,-118.5622635,1376.396973,86024101,23.55145836,8.260548592,86239.24219,1376.159668,86024087,5048.602539,370.32
1775433245,31.08499908,37.42838287,-118.561676,1377.756958,86027109,23.52634239,8.440545082,86224.33594,1378.001343,86027095,5098.938477,380.9
1775433248,30.95299912,37.42768478,-118.5610886,1379.36499,86030095,23.49620438,8.62071228,86203,1378.788696,86030081,5167.005859,375.61
1775433251,31.04899979,37.42697906,-118.5605316,1380.725952,86033104,23.4610405,8.581624031,86201.15625,1380.215576,86033090,5209.932129,375.61
1775433254,31.34300041,37.4262619,-118.5599747,1381.733032,86036111,23.40075874,8.261328697,86184.42188,1381.703125,86036097,5399.944336,376.94
1775433257,31.58399963,37.42552567,-118.559433,1382.296997,86039100,23.37061691,7.957154274,86189.03125,1382.815552,86039086,5336.491699,375.61
1775433260,31.45499992,37.42478943,-118.5588989,1382.42395,86042107,23.3404789,7.923267365,86184.99219,1381.785034,86042093,5448.245605,369
1775433263,31.3010006,37.42404556,-118.5583878,1382.19397,86045095,23.2852211,8.059139252,86186.21875,1381.956787,86045081,5509.35498,372.97
1775433266,31.25900078,37.42329788,-118.5578918,1381.48999,86048102,23.25508308,8.224280357,86190.82031,1381.396606,86048088,5478.787109,374.29
1775433269,31.33200073,37.42254639,-118.5574036,1380.499023,86051109,23.20987129,8.375019074,86199.16406,1379.713501,86051095,5585.893066,375.61
1775433272,31.3579998,37.42178726,-118.5569382,1379.741943,86054095,23.19982529,8.488845825,86209.33594,1379.924927,86054081,5803.681641,375.61
1775433275,31.25,37.42102051,-118.556488,1379.281982,86057102,23.16968346,8.592727661,86211.0625,1380.138916,86057088,6209.686035,369
1775433278,31.15600014,37.42025375,-118.5560455,1379.171021,86060109,23.13954544,8.47770977,86212.76563,1379.417603,86060095,9071.691406,374.29
1775433281,31.21699905,37.41948318,-118.5556259,1379.286011,86063117,23.10940361,8.120929718,86211.60938,1379.803345,86063103,16802.64258,386.19
1775433284,31.15200043,37.41870499,-118.5552216,1379.628052,86066104,23.05917168,7.81222868,86199.10938,1379.666016,86066090,19400.8457,375.61
1775433287,31.20599937,37.4179306,-118.5548096,1379.761963,86069112,23.0340538,7.773839951,86207.25781,1381.034668,86069098,9550.519531,376.94
1775433290,31.26000023,37.41715622,-118.5543823,1379.762939,86072098,23.00893784,7.886544228,86195.23438,1379.946045,86072084,6123.934082,375.61
1775433293,31.34900093,37.41637802,-118.553978,1379.371948,86075106,22.96875191,8.093623161,86198.49219,1378.862671,86075092,18005.61719,375.61
1775433296,31.36000061,37.41559219,-118.5535736,1378.569946,86078113,22.93861198,8.287134171,86191.57031,1378.331665,86078099,11561.87305,375.61
1775433299,31.36000061,37.41480637,-118.5531769,1377.85498,86081099,22.89842606,8.45222187,86197.69531,1377.956421,86081085,3548.364258,386.19
1775433302,31.24300003,37.41402435,-118.5527725,1376.812012,86084108,22.87833214,8.608585358,86255.48438,1376.302368,86084094,11225.93164,386.19
1775433305,31.2859993,37.41323853,-118.5523834,1376.082031,86087116,22.86326218,8.456030846,86244.8125,1375.092163,86087102,5613.999512,378.26
1775433308,31.26799965,37.41245651,-118.5519791,1375.464966,86090102,22.81805229,8.085016251,86247.375,1375.919189,86090088,5397.404297,383.55
1775433311,31.2670002,37.4117012,-118.5515137,1374.910034,86093111,22.78288841,7.800640583,86242.65625,1374.465942,86093097,5023.462891,383.55
1775433314,31.27400017,37.4109726,-118.550972,1374.609009,86096097,22.76781845,7.78139925,86249.27344,1373.826538,86096083,4618.698242,375.61
1775433317,31.23699951,37.41026688,-118.5503922,1374.107056,86099105,22.72763252,7.940877438,86258.28125,1374.077515,86099091,4546.739746,384.87
1775433320,31.31200027,37.40959167,-118.5497589,1373.411011,86102112,22.71256065,8.162760735,86273.53125,1372.838379,86102098,4452.678223,386.19
1775433323,31.36199951,37.40894699,-118.5490646,1372.661011,86105098,22.67237473,8.403450966,86253.72656,1372.761719,86105084,4381.069824,372.97
1775433326,31.20100021,37.40833664,-118.5483322,1371.69397,86108106,22.64725876,8.630830765,86250.35156,1372.130249,86108092,4314.537598,380.9
1775433329,31.30400085,37.40776443,-118.547554,1370.594971,86111113,22.62716484,8.825484276,86302.36719,1370.085083,86111099,4216.21582,382.23
1775433332,31.3560009,37.40723419,-118.54673,1369.432983,86114099,22.59200096,8.767338753,86297.63281,1370.013794,86114085,4304.692383,376.94
1775433335,31.23600006,37.40674591,-118.5458603,1368.339966,86117106,22.56186295,8.471702576,86305.09375,1369.19458,86117092,4064.398682,378.26
1775433338,31.27899933,37.40629578,-118.54496,1367.327026,86120115,22.53172302,8.28592968,86321.19531,1367.572266,86120101,3893.852783,376.94
1775433341,31.37199974,37.40589142,-118.5440292,1366.126953,86123102,22.49656105,8.360839844,86327.98438,1365.88916,86123088,3852.57373,375.61
1775433344,31.35199928,37.40551376,-118.5430756,1364.889038,86126110,22.47646713,8.611914635,86339.67188,1364.795288,86126096,3888.993408,375.61
1775433347,31.3409996,37.40514755,-118.5421219,1363.869019,86129098,22.4362812,8.886879921,86354.41406,1363.775269,86129084,3533.955811,376.94
1775433350,31.25300026,37.40477753,-118.5411682,1362.864014,86132106,22.39609337,9.143447876,86366.26563,1362.483276,86132092,3898.712402,376.94
1775433353,31.22999954,37.40441513,-118.5402069,1361.876953,86135115,22.36595345,9.415301323,86373.73438,1361.849121,86135101,3833.16748,378.26
1775433356,31.23500061,37.40405273,-118.5392532,1360.680054,86138102,22.33581543,9.601428032,86378.3125,1360.715576,86138088,3678.360596,387.52
1775433359,31.27099991,37.40368652,-118.5382996,1359.541992,86141110,22.30567551,9.471022606,86403.03125,1358.696899,86141096,3724.236572,383.55
1775433362,31.28100014,37.40332031,-118.5373459,1358.312012,86144097,22.26046371,9.058387756,86399.82031,1358.345459,86144083,3920.591797,382.23
1775433365,31.33300018,37.4029541,-118.5363922,1357.125977,86147105,22.22027969,8.752316475,86411.66406,1356.424561,86147091,3428.516113,383.55
1775433368,31.32099915,37.40259171,-118.5354309,1355.718994,86150113,22.18009186,8.703658104,86435.03906,1355.689941,86150099,3775.022461,386.19
1775433371,31.36800003,37.40222168,-118.5344772,1354.503052,86153100,22.13488388,8.830848694,86443.32031,1354.683228,86153086,3930.320557,383.55
1775433374,31.11400032,37.40185165,-118.5335236,1353.988037,86156107,22.089674,8.982007027,86445.85938,1354.360962,86156093,3915.728516,383.55
1775433377,31.15299988,37.40148926,-118.5325699,1353.671021,86159115,22.05451012,9.143198013,86452.63281,1353.161255,86159101,3918.159912,394.13
1775433380,31.30200005,37.40112686,-118.5316162,1353.317993,86162102,22.00930214,9.2517519,86463.79688,1352.807251,86162088,3908.434814,382.23
1775433383,31.3239994,37.40076447,-118.5306549,1352.905029,86165110,21.97916031,9.356058121,86456.85156,1352.875977,86165096,3906.003906,387.52
1775433386,31.24699974,37.40040207,-118.5297012,1352.574951,86168117,21.92390442,9.144229889,86472.41406,1352.130859,86168103,3910.865723,384.87
1775433389,31.23800087,37.40003586,-118.5287476,1352.146973,86171105,21.89878845,8.771996498,86463.27344,1352.389771,86171091,3918.159912,384.87
1775433392,31.21100044,37.39966583,-118.5277939,1351.718994,86174113,21.84855652,8.490579605,86462.25,1351.96167,86174099,3910.865723,402.06
1775433395,31.19599915,37.39930725,-118.5268402,1351.36499,86177100,21.80334663,8.47041893,86464.77344,1350.999878,86177086,3913.296875,396.77
1775433398,31.23800087,37.39894104,-118.5258865,1351.014038,86180108,21.76316071,8.62580967,86462.23438,1350.984131,86180094,3910.865723,396.77
1775433401,31.21899986,37.39858246,-118.5249329,1350.652954,86183115,21.71292877,8.795396805,86475.58594,1351.441162,86183101,3903.573486,388.84
1775433404,31.27400017,37.39821625,-118.5239792,1350.215942,86186101,21.66771889,8.960617065,86486.74219,1350.249512,86186087,3910.865723,386.19
1775433407,31.31699944,37.39785004,-118.5230255,1349.848999,86189108,21.64260292,9.117115021,86486.22656,1349.882202,86189094,3910.865723,399.42
1775433410,31.24099922,37.39748764,-118.5220642,1349.511963,86192115,21.57730103,9.13432312,86486.03906,1349.612793,86192101,3910.865723,386.19
1775433413,31.27400017,37.39712143,-118.5211105,1349.036987,86195101,21.54213715,8.847714424,86489.92188,1349.134521,86195087,3913.296875,386.19
1775433416,31.35700035,37.39675522,-118.5201569,1348.613037,86198108,21.50697517,8.509890556,86496.67188,1349.192627,86198094,3908.434814,387.52
1775433419,31.29299927,37.39639282,-118.5191956,1348.156006,86201115,21.45171928,8.357005119,86503.58594,1347.649536,86201101,3910.865723,396.77
1775433422,31.27499962,37.39603043,-118.5182419,1347.581055,86204102,21.41655731,8.431751251,86504.58594,1347.887329,86204088,3910.865723,387.52
1775433425,31.34199905,37.39566803,-118.5172806,1346.692993,86207109,21.38139343,8.606016159,86534.32813,1345.976929,86207095,3903.573486,387.52
1775433428,31.33099937,37.39530182,-118.5163269,1345.68103,86210116,21.3412075,8.832658768,86531.77344,1345.443237,86210102,3908.434814,396.77
1775433431,31.24099922,37.39493179,-118.5153732,1344.551025,86213103,21.31609154,9.036410332,86537,1345.06543,86213089,3915.728516,387.52
1775433434,31.19400024,37.39456177,-118.5144196,1343.599976,86216110,21.27088356,9.239983559,86553.88281,1344.240967,86216096,3923.023682,395.45
1775433437,31.19599915,37.39419937,-118.5134659,1342.702026,86219117,21.23069763,9.195920944,86548.45313,1342.674072,86219103,3903.573486,383.55
1775433440,31.15500069,37.39383698,-118.5125122,1342.109009,86222103,21.1905117,8.909249306,86557.39063,1342.830078,86222089,3898.712402,399.42
1775433443,31.16399956,37.39347458,-118.5115585,1341.901001,86225110,21.12520981,8.679665566,86568.67969,1341.392578,86225096,3903.573486,396.77
1775433446,31.22100067,37.39311218,-118.5106049,1341.764038,86228097,21.09506989,8.707287788,86570.34375,1341.130981,86228083,3891.422852,380.9
1775433449,31.3220005,37.39274597,-118.5096512,1341.640991,86231104,21.039814,8.933568001,86560,1342.555176,86231090,3906.003906,387.52
1775433452,31.24799919,37.39237213,-118.5087051,1341.477051,86234112,20.99962807,9.232191086,86557.44531,1341.717651,86234098,3898.712402,386.19
1775433455,31.1420002,37.39200974,-118.5077515,1341.359009,86237098,20.95944214,9.522109985,86560.63281,1341.265747,86237084,3898.712402,384.87
1775433458,31.19199944,37.39164734,-118.5067978,1341.22998,86240106,20.93935013,9.770314217,86583.75781,1339.714722,86240092,3891.422852,399.42
1775433461,31.23999977,37.39128494,-118.5058441,1340.965942,86243113,20.88911819,9.936585426,86565.48438,1341.210327,86243099,3896.282715,387.52
1775433464,31.31200027,37.39091873,-118.5048904,1340.682983,86246099,20.84391022,9.781799316,86576.60938,1340.444092,86246085,3896.282715,403.39
